date,n_cases,n_deaths,country_code,n_population_2018,country_code2,country_label,continent_label
2020-03-04,NA,NA,MNG,3170208,MN,Mongolia,Asia
2020-03-05,NA,NA,MNG,3170208,MN,Mongolia,Asia
2020-03-06,NA,NA,MNG,3170208,MN,Mongolia,Asia
2020-03-07,NA,NA,MNG,3170208,MN,Mongolia,Asia
2020-03-08,NA,NA,MNG,3170208,MN,Mongolia,Asia
2020-03-09,NA,NA,MNG,3170208,MN,Mongolia,Asia
2020-03-10,1,0,MNG,3170208,MN,Mongolia,Asia
2020-03-11,NA,NA,MNG,3170208,MN,Mongolia,Asia
2020-03-12,NA,NA,MNG,3170208,MN,Mongolia,Asia
2020-03-13,NA,NA,MNG,3170208,MN,Mongolia,Asia
2020-03-14,NA,NA,MNG,3170208,MN,Mongolia,Asia
2020-03-15,0,0,MNG,3170208,MN,Mongolia,Asia
2020-03-16,NA,NA,MNG,3170208,MN,Mongolia,Asia
2020-03-17,NA,NA,MNG,3170208,MN,Mongolia,Asia
2020-03-18,3,0,MNG,3170208,MN,Mongolia,Asia
2020-03-19,1,0,MNG,3170208,MN,Mongolia,Asia
2020-03-20,0,0,MNG,3170208,MN,Mongolia,Asia
2020-03-21,1,0,MNG,3170208,MN,Mongolia,Asia
2020-03-22,4,0,MNG,3170208,MN,Mongolia,Asia
2020-03-23,0,0,MNG,3170208,MN,Mongolia,Asia
2020-03-24,0,0,MNG,3170208,MN,Mongolia,Asia
2020-03-25,0,0,MNG,3170208,MN,Mongolia,Asia
2020-03-26,0,0,MNG,3170208,MN,Mongolia,Asia
2020-03-27,1,0,MNG,3170208,MN,Mongolia,Asia
2020-03-28,0,0,MNG,3170208,MN,Mongolia,Asia
2020-03-29,1,0,MNG,3170208,MN,Mongolia,Asia
2020-03-30,0,0,MNG,3170208,MN,Mongolia,Asia
2020-03-31,0,0,MNG,3170208,MN,Mongolia,Asia
2020-04-01,0,0,MNG,3170208,MN,Mongolia,Asia
2020-04-02,2,0,MNG,3170208,MN,Mongolia,Asia
2020-04-03,0,0,MNG,3170208,MN,Mongolia,Asia
2020-04-04,0,0,MNG,3170208,MN,Mongolia,Asia
2020-04-05,0,0,MNG,3170208,MN,Mongolia,Asia
2020-04-06,0,0,MNG,3170208,MN,Mongolia,Asia
2020-04-07,1,0,MNG,3170208,MN,Mongolia,Asia
2020-04-08,0,0,MNG,3170208,MN,Mongolia,Asia
2020-04-09,1,0,MNG,3170208,MN,Mongolia,Asia
2020-04-10,0,0,MNG,3170208,MN,Mongolia,Asia
2020-04-11,0,0,MNG,3170208,MN,Mongolia,Asia
2020-04-12,0,0,MNG,3170208,MN,Mongolia,Asia
2020-04-13,0,0,MNG,3170208,MN,Mongolia,Asia
2020-04-14,0,0,MNG,3170208,MN,Mongolia,Asia
2020-04-15,14,0,MNG,3170208,MN,Mongolia,Asia
2020-04-16,0,0,MNG,3170208,MN,Mongolia,Asia
2020-04-17,1,0,MNG,3170208,MN,Mongolia,Asia
2020-04-18,0,0,MNG,3170208,MN,Mongolia,Asia
2020-04-19,0,0,MNG,3170208,MN,Mongolia,Asia
2020-04-20,1,0,MNG,3170208,MN,Mongolia,Asia
2020-04-21,2,0,MNG,3170208,MN,Mongolia,Asia
2020-04-22,1,0,MNG,3170208,MN,Mongolia,Asia
2020-04-23,0,0,MNG,3170208,MN,Mongolia,Asia
2020-04-24,1,0,MNG,3170208,MN,Mongolia,Asia
2020-04-25,0,0,MNG,3170208,MN,Mongolia,Asia
2020-04-26,2,0,MNG,3170208,MN,Mongolia,Asia
2020-04-27,0,0,MNG,3170208,MN,Mongolia,Asia
2020-04-28,0,0,MNG,3170208,MN,Mongolia,Asia
2020-04-29,0,0,MNG,3170208,MN,Mongolia,Asia
2020-04-30,0,0,MNG,3170208,MN,Mongolia,Asia
2020-05-01,0,0,MNG,3170208,MN,Mongolia,Asia
2020-05-02,1,0,MNG,3170208,MN,Mongolia,Asia
2020-05-03,0,0,MNG,3170208,MN,Mongolia,Asia
2020-05-04,1,0,MNG,3170208,MN,Mongolia,Asia
2020-05-05,1,0,MNG,3170208,MN,Mongolia,Asia
2020-05-06,0,0,MNG,3170208,MN,Mongolia,Asia
2020-05-07,0,0,MNG,3170208,MN,Mongolia,Asia
2020-05-08,1,0,MNG,3170208,MN,Mongolia,Asia
2020-05-09,0,0,MNG,3170208,MN,Mongolia,Asia
2020-05-10,0,0,MNG,3170208,MN,Mongolia,Asia
2020-05-11,0,0,MNG,3170208,MN,Mongolia,Asia
2020-05-12,0,0,MNG,3170208,MN,Mongolia,Asia
2020-05-13,0,0,MNG,3170208,MN,Mongolia,Asia
2020-05-14,19,0,MNG,3170208,MN,Mongolia,Asia
2020-05-15,0,0,MNG,3170208,MN,Mongolia,Asia
2020-05-16,74,0,MNG,3170208,MN,Mongolia,Asia
2020-05-17,1,0,MNG,3170208,MN,Mongolia,Asia
2020-05-18,4,0,MNG,3170208,MN,Mongolia,Asia
2020-05-19,0,0,MNG,3170208,MN,Mongolia,Asia
2020-05-20,0,0,MNG,3170208,MN,Mongolia,Asia
2020-05-21,0,0,MNG,3170208,MN,Mongolia,Asia
2020-05-22,1,0,MNG,3170208,MN,Mongolia,Asia
2020-05-23,0,0,MNG,3170208,MN,Mongolia,Asia
2020-05-24,0,0,MNG,3170208,MN,Mongolia,Asia
2020-05-25,0,0,MNG,3170208,MN,Mongolia,Asia
2020-05-26,0,0,MNG,3170208,MN,Mongolia,Asia
2020-05-27,7,0,MNG,3170208,MN,Mongolia,Asia
2020-05-28,13,0,MNG,3170208,MN,Mongolia,Asia
2020-05-29,18,0,MNG,3170208,MN,Mongolia,Asia
2020-05-30,0,0,MNG,3170208,MN,Mongolia,Asia
2020-05-31,0,0,MNG,3170208,MN,Mongolia,Asia
2020-06-01,6,0,MNG,3170208,MN,Mongolia,Asia
2020-06-02,0,0,MNG,3170208,MN,Mongolia,Asia
2019-12-31,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-01,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-02,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-03,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-04,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-05,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-06,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-07,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-08,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-09,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-10,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-11,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-12,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-13,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-14,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-15,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-16,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-17,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-18,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-19,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-20,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-21,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-22,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-23,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-24,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-25,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-26,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-27,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-28,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-29,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-30,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-01-31,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-01,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-02,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-03,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-04,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-05,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-06,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-07,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-08,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-09,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-10,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-11,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-12,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-13,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-14,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-15,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-16,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-17,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-18,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-19,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-20,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-21,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-22,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-23,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-24,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-25,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-26,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-27,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-28,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-02-29,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-03-01,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-03-02,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-03-03,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-03-04,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-03-05,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-03-06,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-03-07,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-03-08,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-03-09,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-03-10,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-03-11,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-03-12,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-03-13,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-03-14,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-03-15,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-03-16,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-03-17,NA,NA,MNE,622345,ME,Montenegro,Europe
2020-03-18,2,0,MNE,622345,ME,Montenegro,Europe
2020-03-19,6,0,MNE,622345,ME,Montenegro,Europe
2020-03-20,5,0,MNE,622345,ME,Montenegro,Europe
2020-03-21,1,0,MNE,622345,ME,Montenegro,Europe
2020-03-22,0,0,MNE,622345,ME,Montenegro,Europe
2020-03-23,7,0,MNE,622345,ME,Montenegro,Europe
2020-03-24,6,0,MNE,622345,ME,Montenegro,Europe
2020-03-25,20,0,MNE,622345,ME,Montenegro,Europe
2020-03-26,6,0,MNE,622345,ME,Montenegro,Europe
2020-03-27,14,1,MNE,622345,ME,Montenegro,Europe
2020-03-28,8,0,MNE,622345,ME,Montenegro,Europe
2020-03-29,9,0,MNE,622345,ME,Montenegro,Europe
2020-03-30,1,0,MNE,622345,ME,Montenegro,Europe
2020-03-31,6,0,MNE,622345,ME,Montenegro,Europe
2020-04-01,18,0,MNE,622345,ME,Montenegro,Europe
2020-04-02,14,0,MNE,622345,ME,Montenegro,Europe
2020-04-03,21,1,MNE,622345,ME,Montenegro,Europe
2020-04-04,30,0,MNE,622345,ME,Montenegro,Europe
2020-04-05,27,0,MNE,622345,ME,Montenegro,Europe
2020-04-06,13,0,MNE,622345,ME,Montenegro,Europe
2020-04-07,19,0,MNE,622345,ME,Montenegro,Europe
2020-04-08,8,0,MNE,622345,ME,Montenegro,Europe
2020-04-09,8,0,MNE,622345,ME,Montenegro,Europe
2020-04-10,3,0,MNE,622345,ME,Montenegro,Europe
2020-04-11,5,0,MNE,622345,ME,Montenegro,Europe
2020-04-12,6,0,MNE,622345,ME,Montenegro,Europe
2020-04-13,9,1,MNE,622345,ME,Montenegro,Europe
2020-04-14,2,0,MNE,622345,ME,Montenegro,Europe
2020-04-15,9,1,MNE,622345,ME,Montenegro,Europe
2020-04-16,5,0,MNE,622345,ME,Montenegro,Europe
2020-04-17,15,0,MNE,622345,ME,Montenegro,Europe
2020-04-18,0,0,MNE,622345,ME,Montenegro,Europe
2020-04-19,4,1,MNE,622345,ME,Montenegro,Europe
2020-04-20,1,0,MNE,622345,ME,Montenegro,Europe
2020-04-21,4,0,MNE,622345,ME,Montenegro,Europe
2020-04-22,1,0,MNE,622345,ME,Montenegro,Europe
2020-04-23,2,0,MNE,622345,ME,Montenegro,Europe
2020-04-24,4,0,MNE,622345,ME,Montenegro,Europe
2020-04-25,0,1,MNE,622345,ME,Montenegro,Europe
2020-04-26,1,0,MNE,622345,ME,Montenegro,Europe
2020-04-27,1,1,MNE,622345,ME,Montenegro,Europe
2020-04-28,0,0,MNE,622345,ME,Montenegro,Europe
2020-04-29,0,0,MNE,622345,ME,Montenegro,Europe
2020-04-30,1,0,MNE,622345,ME,Montenegro,Europe
2020-05-01,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-02,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-03,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-04,0,1,MNE,622345,ME,Montenegro,Europe
2020-05-05,1,0,MNE,622345,ME,Montenegro,Europe
2020-05-06,1,0,MNE,622345,ME,Montenegro,Europe
2020-05-07,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-08,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-09,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-10,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-11,0,1,MNE,622345,ME,Montenegro,Europe
2020-05-12,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-13,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-14,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-15,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-16,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-17,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-18,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-19,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-20,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-21,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-22,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-23,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-24,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-25,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-26,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-27,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-28,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-29,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-30,0,0,MNE,622345,ME,Montenegro,Europe
2020-05-31,0,0,MNE,622345,ME,Montenegro,Europe
2020-06-01,0,0,MNE,622345,ME,Montenegro,Europe
2020-06-02,0,0,MNE,622345,ME,Montenegro,Europe
2019-12-31,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-01,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-02,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-03,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-04,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-05,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-06,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-07,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-08,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-09,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-10,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-11,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-12,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-13,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-14,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-15,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-16,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-17,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-18,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-19,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-20,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-21,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-22,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-23,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-24,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-25,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-26,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-27,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-28,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-29,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-30,NA,NA,MSR,5900,MS,Montserrat,America
2020-01-31,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-01,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-02,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-03,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-04,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-05,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-06,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-07,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-08,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-09,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-10,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-11,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-12,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-13,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-14,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-15,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-16,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-17,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-18,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-19,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-20,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-21,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-22,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-23,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-24,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-25,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-26,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-27,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-28,NA,NA,MSR,5900,MS,Montserrat,America
2020-02-29,NA,NA,MSR,5900,MS,Montserrat,America
2020-03-01,NA,NA,MSR,5900,MS,Montserrat,America
2020-03-02,NA,NA,MSR,5900,MS,Montserrat,America
2020-03-03,NA,NA,MSR,5900,MS,Montserrat,America
2020-03-04,NA,NA,MSR,5900,MS,Montserrat,America
2020-03-05,NA,NA,MSR,5900,MS,Montserrat,America
2020-03-06,NA,NA,MSR,5900,MS,Montserrat,America
2020-03-07,NA,NA,MSR,5900,MS,Montserrat,America
2020-03-08,NA,NA,MSR,5900,MS,Montserrat,America
2020-03-09,NA,NA,MSR,5900,MS,Montserrat,America
2020-03-10,NA,NA,MSR,5900,MS,Montserrat,America
2020-03-11,NA,NA,MSR,5900,MS,Montserrat,America
2020-03-12,NA,NA,MSR,5900,MS,Montserrat,America
2020-03-13,NA,NA,MSR,5900,MS,Montserrat,America
2020-03-14,NA,NA,MSR,5900,MS,Montserrat,America
2020-03-15,NA,NA,MSR,5900,MS,Montserrat,America
2020-03-16,NA,NA,MSR,5900,MS,Montserrat,America
2020-03-17,NA,NA,MSR,5900,MS,Montserrat,America
2020-03-18,NA,NA,MSR,5900,MS,Montserrat,America
2020-03-19,NA,NA,MSR,5900,MS,Montserrat,America
2020-03-20,NA,NA,MSR,5900,MS,Montserrat,America
2020-03-21,1,0,MSR,5900,MS,Montserrat,America
2020-03-22,0,0,MSR,5900,MS,Montserrat,America
2020-03-23,0,0,MSR,5900,MS,Montserrat,America
2020-03-24,0,0,MSR,5900,MS,Montserrat,America
2020-03-25,0,0,MSR,5900,MS,Montserrat,America
2020-03-26,0,0,MSR,5900,MS,Montserrat,America
2020-03-27,4,0,MSR,5900,MS,Montserrat,America
2020-03-28,0,0,MSR,5900,MS,Montserrat,America
2020-03-29,0,0,MSR,5900,MS,Montserrat,America
2020-03-30,0,0,MSR,5900,MS,Montserrat,America
2020-03-31,0,0,MSR,5900,MS,Montserrat,America
2020-04-01,NA,NA,MSR,5900,MS,Montserrat,America
2020-04-02,0,0,MSR,5900,MS,Montserrat,America
2020-04-03,0,0,MSR,5900,MS,Montserrat,America
2020-04-04,0,0,MSR,5900,MS,Montserrat,America
2020-04-05,1,0,MSR,5900,MS,Montserrat,America
2020-04-06,0,0,MSR,5900,MS,Montserrat,America
2020-04-07,0,0,MSR,5900,MS,Montserrat,America
2020-04-08,0,0,MSR,5900,MS,Montserrat,America
2020-04-09,3,0,MSR,5900,MS,Montserrat,America
2020-04-10,0,0,MSR,5900,MS,Montserrat,America
2020-04-11,0,0,MSR,5900,MS,Montserrat,America
2020-04-12,0,0,MSR,5900,MS,Montserrat,America
2020-04-13,2,0,MSR,5900,MS,Montserrat,America
2020-04-14,0,0,MSR,5900,MS,Montserrat,America
2020-04-15,0,0,MSR,5900,MS,Montserrat,America
2020-04-16,0,0,MSR,5900,MS,Montserrat,America
2020-04-17,0,0,MSR,5900,MS,Montserrat,America
2020-04-18,0,0,MSR,5900,MS,Montserrat,America
2020-04-19,0,0,MSR,5900,MS,Montserrat,America
2020-04-20,0,0,MSR,5900,MS,Montserrat,America
2020-04-21,0,0,MSR,5900,MS,Montserrat,America
2020-04-22,0,0,MSR,5900,MS,Montserrat,America
2020-04-23,0,0,MSR,5900,MS,Montserrat,America
2020-04-24,0,0,MSR,5900,MS,Montserrat,America
2020-04-25,0,0,MSR,5900,MS,Montserrat,America
2020-04-26,0,1,MSR,5900,MS,Montserrat,America
2020-04-27,0,0,MSR,5900,MS,Montserrat,America
2020-04-28,0,0,MSR,5900,MS,Montserrat,America
2020-04-29,0,0,MSR,5900,MS,Montserrat,America
2020-04-30,0,0,MSR,5900,MS,Montserrat,America
2020-05-01,0,0,MSR,5900,MS,Montserrat,America
2020-05-02,0,0,MSR,5900,MS,Montserrat,America
2020-05-03,0,0,MSR,5900,MS,Montserrat,America
2020-05-04,0,0,MSR,5900,MS,Montserrat,America
2020-05-05,0,0,MSR,5900,MS,Montserrat,America
2020-05-06,0,0,MSR,5900,MS,Montserrat,America
2020-05-07,0,0,MSR,5900,MS,Montserrat,America
2020-05-08,0,0,MSR,5900,MS,Montserrat,America
2020-05-09,0,0,MSR,5900,MS,Montserrat,America
2020-05-10,0,0,MSR,5900,MS,Montserrat,America
2020-05-11,0,0,MSR,5900,MS,Montserrat,America
2020-05-12,0,0,MSR,5900,MS,Montserrat,America
2020-05-13,0,0,MSR,5900,MS,Montserrat,America
2020-05-14,0,0,MSR,5900,MS,Montserrat,America
2020-05-15,0,0,MSR,5900,MS,Montserrat,America
2020-05-16,0,0,MSR,5900,MS,Montserrat,America
2020-05-17,0,0,MSR,5900,MS,Montserrat,America
2020-05-18,0,0,MSR,5900,MS,Montserrat,America
2020-05-19,0,0,MSR,5900,MS,Montserrat,America
2020-05-20,0,0,MSR,5900,MS,Montserrat,America
2020-05-21,0,0,MSR,5900,MS,Montserrat,America
2020-05-22,0,0,MSR,5900,MS,Montserrat,America
2020-05-23,0,0,MSR,5900,MS,Montserrat,America
2020-05-24,0,0,MSR,5900,MS,Montserrat,America
2020-05-25,0,0,MSR,5900,MS,Montserrat,America
2020-05-26,0,0,MSR,5900,MS,Montserrat,America
2020-05-27,0,0,MSR,5900,MS,Montserrat,America
2020-05-28,0,0,MSR,5900,MS,Montserrat,America
2020-05-29,0,0,MSR,5900,MS,Montserrat,America
2020-05-30,0,0,MSR,5900,MS,Montserrat,America
2020-05-31,0,0,MSR,5900,MS,Montserrat,America
2020-06-01,0,0,MSR,5900,MS,Montserrat,America
2020-06-02,0,0,MSR,5900,MS,Montserrat,America
2019-12-31,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-01,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-02,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-03,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-04,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-05,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-06,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-07,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-08,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-09,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-10,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-11,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-12,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-13,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-14,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-15,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-16,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-17,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-18,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-19,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-20,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-21,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-22,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-23,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-24,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-25,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-26,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-27,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-28,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-29,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-30,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-01-31,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-02-01,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-02-02,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-02-03,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-02-04,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-02-05,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-02-06,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-02-07,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-02-08,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-02-09,NA,NA,MAR,36029138,MA,Morocco,Africa
2020-02-10,NA,NA,MAR,36029138,MA,Morocco,Africa
